"iso_code","location","date","people_fully_vaccinated_per_hundred","stringency_index","population","population_density","median_age","gdp_per_capita"
"DNK","Denmark",2022-02-03,81.29,16.67,5813302,136.52,42.3,46682.515
"DNK","Denmark",2022-02-04,81.32,16.67,5813302,136.52,42.3,46682.515
"DNK","Denmark",2022-02-05,81.33,16.67,5813302,136.52,42.3,46682.515
"DNK","Denmark",2022-02-06,81.34,16.67,5813302,136.52,42.3,46682.515
"DNK","Denmark",2022-02-07,81.36,16.67,5813302,136.52,42.3,46682.515
"DNK","Denmark",2022-02-08,81.37,16.67,5813302,136.52,42.3,46682.515
"DNK","Denmark",2022-02-09,81.39,16.67,5813302,136.52,42.3,46682.515
"DNK","Denmark",2022-02-10,81.4,16.67,5813302,136.52,42.3,46682.515
"DNK","Denmark",2022-02-11,81.42,16.67,5813302,136.52,42.3,46682.515
"DNK","Denmark",2022-02-12,81.43,16.67,5813302,136.52,42.3,46682.515
"DNK","Denmark",2022-02-13,81.44,16.67,5813302,136.52,42.3,46682.515
"DNK","Denmark",2022-02-14,81.44,16.67,5813302,136.52,42.3,46682.515
"DNK","Denmark",2022-02-15,81.45,16.67,5813302,136.52,42.3,46682.515
"DNK","Denmark",2022-02-16,81.46,16.67,5813302,136.52,42.3,46682.515
"DNK","Denmark",2022-02-17,81.47,16.67,5813302,136.52,42.3,46682.515
"DNK","Denmark",2022-02-18,81.48,16.67,5813302,136.52,42.3,46682.515
"DNK","Denmark",2022-02-19,81.48,16.67,5813302,136.52,42.3,46682.515
"DNK","Denmark",2022-02-20,81.48,16.67,5813302,136.52,42.3,46682.515
"DJI","Djibouti",2021-11-22,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-11-23,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-11-24,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-11-25,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-11-26,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-11-27,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-11-28,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-11-29,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-11-30,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-12-01,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-12-02,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-12-03,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-12-04,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-12-05,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-12-06,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-12-07,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-12-08,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-12-09,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-12-10,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-12-11,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-12-12,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-12-13,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-12-14,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-12-15,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-12-16,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-12-17,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-12-18,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-12-19,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-12-20,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-12-21,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-12-22,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-12-23,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-12-24,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-12-25,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-12-26,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-12-27,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-12-28,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-12-29,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-12-30,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2021-12-31,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-01-01,NA,43.52,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-01-02,NA,43.52,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-01-03,NA,43.52,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-01-04,NA,43.52,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-01-05,NA,43.52,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-01-06,NA,43.52,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-01-07,NA,43.52,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-01-08,NA,43.52,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-01-09,NA,43.52,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-01-10,NA,43.52,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-01-11,NA,43.52,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-01-12,NA,43.52,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-01-13,NA,43.52,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-01-14,NA,43.52,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-01-15,NA,43.52,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-01-16,NA,43.52,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-01-17,8.35,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-01-18,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-01-19,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-01-20,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-01-21,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-01-22,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-01-23,8.68,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-01-24,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-01-25,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-01-26,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-01-27,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-01-28,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-01-29,9.03,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-01-30,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-01-31,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-02-01,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-02-02,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-02-03,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-02-04,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-02-05,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-02-06,9.12,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-02-07,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-02-08,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-02-09,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-02-10,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-02-11,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-02-12,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-02-13,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-02-14,9.52,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-02-15,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-02-16,NA,49.07,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-02-17,NA,58.33,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-02-18,NA,58.33,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-02-19,NA,58.33,1002197,41.285,25.4,2705.406
"DJI","Djibouti",2022-02-20,NA,58.33,1002197,41.285,25.4,2705.406
"DMA","Dominica",2021-11-22,NA,79.63,72172,98.567,NA,9673.367
"DMA","Dominica",2021-11-23,NA,79.63,72172,98.567,NA,9673.367
"DMA","Dominica",2021-11-24,NA,79.63,72172,98.567,NA,9673.367
"DMA","Dominica",2021-11-25,NA,79.63,72172,98.567,NA,9673.367
"DMA","Dominica",2021-11-26,NA,79.63,72172,98.567,NA,9673.367
"DMA","Dominica",2021-11-27,NA,79.63,72172,98.567,NA,9673.367
"DMA","Dominica",2021-11-28,NA,79.63,72172,98.567,NA,9673.367
"DMA","Dominica",2021-11-29,37.08,79.63,72172,98.567,NA,9673.367
"DMA","Dominica",2021-11-30,NA,79.63,72172,98.567,NA,9673.367
"DMA","Dominica",2021-12-01,NA,79.63,72172,98.567,NA,9673.367
"DMA","Dominica",2021-12-02,NA,79.63,72172,98.567,NA,9673.367
"DMA","Dominica",2021-12-03,37.21,79.63,72172,98.567,NA,9673.367
"DMA","Dominica",2021-12-04,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2021-12-05,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2021-12-06,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2021-12-07,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2021-12-08,37.24,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2021-12-09,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2021-12-10,37.57,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2021-12-11,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2021-12-12,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2021-12-13,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2021-12-14,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2021-12-15,37.86,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2021-12-16,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2021-12-17,37.93,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2021-12-18,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2021-12-19,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2021-12-20,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2021-12-21,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2021-12-22,38.27,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2021-12-23,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2021-12-24,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2021-12-25,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2021-12-26,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2021-12-27,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2021-12-28,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2021-12-29,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2021-12-30,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2021-12-31,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-01-01,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-01-02,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-01-03,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-01-04,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-01-05,39.41,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-01-06,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-01-07,39.53,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-01-08,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-01-09,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-01-10,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-01-11,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-01-12,39.67,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-01-13,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-01-14,39.73,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-01-15,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-01-16,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-01-17,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-01-18,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-01-19,39.82,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-01-20,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-01-21,39.93,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-01-22,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-01-23,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-01-24,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-01-25,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-01-26,40.05,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-01-27,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-01-28,40.16,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-01-29,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-01-30,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-01-31,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-02-01,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-02-02,40.33,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-02-03,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-02-04,40.4,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-02-05,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-02-06,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-02-07,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-02-08,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-02-09,40.48,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-02-10,NA,37.04,72172,98.567,NA,9673.367
"DMA","Dominica",2022-02-11,40.53,NA,72172,98.567,NA,9673.367
"DMA","Dominica",2022-02-12,NA,NA,72172,98.567,NA,9673.367
"DMA","Dominica",2022-02-13,NA,NA,72172,98.567,NA,9673.367
"DMA","Dominica",2022-02-14,NA,NA,72172,98.567,NA,9673.367
"DMA","Dominica",2022-02-15,NA,NA,72172,98.567,NA,9673.367
"DMA","Dominica",2022-02-16,40.67,NA,72172,98.567,NA,9673.367
"DMA","Dominica",2022-02-17,NA,NA,72172,98.567,NA,9673.367
"DMA","Dominica",2022-02-18,40.74,NA,72172,98.567,NA,9673.367
"DMA","Dominica",2022-02-19,NA,NA,72172,98.567,NA,9673.367
"DMA","Dominica",2022-02-20,NA,NA,72172,98.567,NA,9673.367
"DOM","Dominican Republic",2021-11-22,50.63,41.67,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-11-23,50.74,41.67,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-11-24,50.81,41.67,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-11-25,50.88,41.67,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-11-26,50.95,41.67,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-11-27,50.97,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-11-28,50.98,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-11-29,51.06,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-11-30,51.14,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-12-01,51.2,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-12-02,51.22,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-12-03,51.28,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-12-04,51.31,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-12-05,51.31,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-12-06,51.37,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-12-07,51.43,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-12-08,51.49,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-12-09,NA,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-12-10,51.59,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-12-11,51.6,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-12-12,51.6,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-12-13,51.65,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-12-14,51.7,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-12-15,51.74,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-12-16,51.78,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-12-17,51.83,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-12-18,51.84,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-12-19,51.84,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-12-20,51.87,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-12-21,NA,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-12-22,51.93,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-12-23,51.94,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-12-24,51.95,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-12-25,NA,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-12-26,NA,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-12-27,51.97,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-12-28,51.99,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-12-29,52.02,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-12-30,52.03,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2021-12-31,52.03,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-01-01,52.03,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-01-02,52.04,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-01-03,52.07,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-01-04,52.13,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-01-05,52.16,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-01-06,52.2,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-01-07,52.23,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-01-08,52.24,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-01-09,52.25,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-01-10,52.26,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-01-11,52.3,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-01-12,52.34,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-01-13,52.38,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-01-14,52.41,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-01-15,52.42,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-01-16,52.43,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-01-17,52.47,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-01-18,52.51,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-01-19,NA,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-01-20,52.58,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-01-21,52.59,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-01-22,52.6,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-01-23,52.61,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-01-24,52.62,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-01-25,52.67,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-01-26,52.72,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-01-27,52.77,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-01-28,52.82,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-01-29,52.84,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-01-30,52.85,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-01-31,52.9,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-02-01,NA,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-02-02,53.01,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-02-03,53.06,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-02-04,53.09,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-02-05,53.11,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-02-06,53.12,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-02-07,53.16,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-02-08,53.19,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-02-09,53.23,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-02-10,53.26,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-02-11,53.29,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-02-12,53.3,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-02-13,53.31,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-02-14,53.33,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-02-15,53.35,37.96,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-02-16,53.38,8.33,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-02-17,53.39,8.33,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-02-18,53.4,8.33,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-02-19,53.41,8.33,10953714,222.873,27.6,14600.861
"DOM","Dominican Republic",2022-02-20,53.41,8.33,10953714,222.873,27.6,14600.861
"ECU","Ecuador",2021-11-22,61.37,57.87,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-11-23,61.78,57.87,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-11-24,62.28,57.87,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-11-25,62.77,57.87,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-11-26,63.23,57.87,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-11-27,63.33,57.87,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-11-28,63.38,57.87,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-11-29,63.72,57.87,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-11-30,64.02,57.87,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-12-01,64.3,57.87,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-12-02,64.63,57.87,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-12-03,64.89,57.87,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-12-04,64.97,57.87,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-12-05,65.01,57.87,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-12-06,65.2,57.87,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-12-07,65.45,57.87,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-12-08,65.74,57.87,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-12-09,66.11,57.87,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-12-10,66.51,57.87,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-12-11,66.68,57.87,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-12-12,66.77,57.87,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-12-13,67.13,57.87,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-12-14,67.48,57.87,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-12-15,68,57.87,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-12-16,68.38,57.87,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-12-17,68.69,57.87,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-12-18,68.8,57.87,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-12-19,68.86,57.87,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-12-20,69.16,57.87,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-12-21,69.49,57.87,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-12-22,69.74,57.87,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-12-23,69.96,63.43,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-12-24,69.99,63.43,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-12-25,70.02,63.43,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-12-26,70.04,63.43,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-12-27,70.27,63.43,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-12-28,70.55,63.43,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-12-29,70.78,63.43,17888474,66.939,28.1,10581.936
"ECU","Ecuador",2021-12-30,70.93,63.43,17888474,66.939,28.1,10581.936
